,company_name,Series,Total_Likes,Total_Retweets,Series_Amount,Market,tweet_count,get_dayrange,get_dayiqr,likes_mean,retweets_mean,persontag_count_mean,hashtag_count_mean,text_length_mean,persontags_count_mean,hashtags_count_mean,links_count_mean,self_mention_mean,self_tweet_mean,likes_std,retweets_std,persontag_count_std,hashtag_count_std,text_length_std,persontags_count_std,hashtags_count_std,links_count_std,self_mention_std,self_tweet_std,is_Biotechnology,is_Software,is_Health Care,is_Enterprise Software,is_Clean Technology,is_Hardware + Software,is_Semiconductors,is_Curated Web,is_Mobile,is_Web Hosting,is_Series_A,is_Series_B,is_Series_C,is_Series_D,mean_neg,mean_pos,total_neg,total_pos,Total_Likes_scaled,Total_Retweets_scaled,tweet_count_scaled,get_dayrange_scaled,get_dayiqr_scaled,likes_mean_scaled,retweets_mean_scaled,persontag_count_mean_scaled,hashtag_count_mean_scaled,text_length_mean_scaled,persontags_count_mean_scaled,hashtags_count_mean_scaled,links_count_mean_scaled,self_mention_mean_scaled,self_tweet_mean_scaled,likes_std_scaled,retweets_std_scaled,persontag_count_std_scaled,hashtag_count_std_scaled,text_length_std_scaled,persontags_count_std_scaled,hashtags_count_std_scaled,links_count_std_scaled,self_mention_std_scaled,self_tweet_std_scaled,is_Biotechnology_scaled,is_Software_scaled,is_Health Care_scaled,is_Enterprise Software_scaled,is_Clean Technology_scaled,is_Hardware + Software_scaled,is_Semiconductors_scaled,is_Curated Web_scaled,is_Mobile_scaled,is_Web Hosting_scaled,is_Series_A_scaled,is_Series_B_scaled,is_Series_C_scaled,is_Series_D_scaled,mean_neg_scaled,mean_pos_scaled,total_neg_scaled,total_pos_scaled,Series_Amount_scaled
1046,Trusper,_Series_B,36,11,20000000,Fashion,211,18,9,0.170616114,0.052132701,0.928909953,1.165876777,185.4739336,0.91943128,1.165876777,0.91943128,0.848341232,0.061611374,0.506424534,0.279681284,0.477760895,1.00283957,54.61007262,0.466140852,1.00283957,0.289748099,0.359542828,0.241020174,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.040249002,0.077407063,0.015228426,0.131979695,3.70832672101393,4.239730780798059,9.437760261707666,3.2146973411657522,2.353404415513874,0.1216297160835319,0.04855035017279069,0.5205652979620361,0.48399552648249505,55.58307036826658,0.5069571458378368,0.477441943280323,0.8627730642426258,0.15227361568578202,0.04643988323220511,0.30619026556965867,0.223019563343225,0.3454394411294826,0.7487651063218999,1.6588592289750468,0.3379937761799027,0.7631831669110007,0.6003510896924729,0.3218328391103146,0.1942807329210093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.046856909891375545,0.10395595690896019,0.016123904497528874,0.21935843844361366,16.811242831518264
1047,Truviso,_Series_B,2,0,3000000,Business Intelligence,217,25,13,0.00921659,0.0,0.294930876,0.152073733,105.8709677,0.271889401,0.147465438,0.460829493,0.013824885,0.0,0.095780585,0.0,1.01179256,0.623541137,33.06029754,1.006825147,0.620935323,0.499615828,0.117033656,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.030784998,0.039186333,0.009345794,0.028037383,1.1075182856746335,0.0,9.517168839334602,3.5911039777670686,2.7059567882973696,0.009031179716343141,0.0,0.2352975366871308,0.12909890041927355,37.03942682477095,0.21859699561275162,0.125410619663973,0.44471653723153703,0.01314052908576705,0.0,0.08547593795080519,0.0,0.5632822503337033,0.5105942635041678,1.5927233960412266,0.5579701551207844,0.5155500922803591,1.7282074468368622,0.11254559582706068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.03457106828022811,0.04543525799103225,0.009678780892583106,0.031158919402032467,14.914122846632385
1048,TuneUp,_Series_A,11,0,3000000,Hospitals,211,13,7,0.052132701,0.0,0.308056872,0.090047393,102.9241706,0.274881517,0.075829384,0.530805687,0.014218009,0.0,0.262102672,0.0,0.556247219,0.333017228,33.86252225,0.525795869,0.314617908,0.509667319,0.11867013,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.022262158,0.05414597,0.0,0.1,2.5307812762737596,0.0,9.437760261707666,2.854831935604887,2.120829727249634,0.04662687111300055,0.0,0.24360021560612447,0.08148595705530783,36.28675870114903,0.2205302485080994,0.06956317500275074,0.5098641136095012,0.013494958363018781,0.0,0.19651907697432447,0.0,0.3850564102323038,0.296457712409863,1.5962690689515335,0.3685419791943615,0.2837891344124923,1.8056843617792997,0.1140595944488016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.02420545888941912,0.06647833315533748,0.0,0.14662797948349038,14.914122846632385
1049,TuneUp,_Series_C,2,10,4300000,Hospitals,200,5,3,0.01,0.05,0.255,0.31,104.305,0.23,0.305,0.585,0.02,0.0,0.099748427,0.240393313,0.501229644,0.791855527,33.97149226,0.467109147,0.790632976,0.54244468,0.140351318,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.029767385,0.046405155,0.0,0.046153846,1.1075182856746335,4.010058849027705,9.287352398861659,1.8895488794558701,1.404608550028272,0.009782036013672073,0.04669630650737392,0.20911471364034862,0.22706489788778003,36.64021692314431,0.1906411820969668,0.22319172011059962,0.5599552682197773,0.01859165146691454,0.0,0.08861897593686006,0.19727488381967662,0.35764152511373193,0.6211617509470047,1.5967410622919245,0.33850607232641217,0.6303490674235143,2.0769190838219744,0.1339737083318464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.03329939649374778,0.05530931287060696,0.0,0.054956926990895646,15.27412558066379
1050,TuneWiki,_Series_B,4,5,7000000,Web Tools,156,29,19,0.025641026,0.032051282,0.448717949,0.205128205,109.7435897,0.435897436,0.198717949,0.442307692,0.038461538,0.006410256,0.158570955,0.210065176,0.635456369,0.619239374,43.77845571,0.624029437,0.616126001,0.559266624,0.192927042,0.080064077,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.035437618,0.063830228,0.038461538,0.076923077,1.6285994861793842,2.6127445470449078,8.609963976835363,3.7651526952649257,3.082132557553209,0.024247089382477025,0.030663847573751422,0.3242897897312129,0.16534269662373094,38.01939028173841,0.31374656966491304,0.16056649115180413,0.4273809033077024,0.033503077770273074,0.006212685682313603,0.13208708851928266,0.17635789581253444,0.42184552135137593,0.5076524466860042,1.6317451316223712,0.4147433771348789,0.5121707681483564,2.227759695275225,0.1811899354159146,0.07413868098022246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.040506119859676434,0.0813421059182147,0.04447182992448577,0.10311252423683483,15.761420707019587
1051,Tweetdeck,_Series_B,2,11,3500000,,212,0,0,0.009433962,0.051886792,0.575471698,0.183962264,91.48584906,0.556603774,0.179245283,0.127358491,0.037735849,0.0,0.09689815,0.340262272,0.753483074,0.455745167,38.67343882,0.736073722,0.452422019,0.348057036,0.191007719,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.038318032,0.037283869,0.025641026,0.051282051,1.1075182856746335,4.239730780798059,9.45111965646582,0.0,0.0,0.009239778372678382,0.04833711039765244,0.38615166641512405,0.15133539207190105,33.303447813561505,0.3720976543197222,0.1476349358353077,0.12598544105472556,0.03295365038537236,0.0,0.0863640661656067,0.2600017256302088,0.4715459703330277,0.3909977448225723,1.6151787443558088,0.4620773320635905,0.3924740462408652,0.8333440688685652,0.17949209239982547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.04428167076006752,0.04291709912270748,0.02823810413609013,0.062274228016975526,15.068273526459642
1052,Twice,_Series_A,32,70,4000000,,214,0,0,0.14953271,0.504672897,0.322429907,0.219626168,90.31308411,0.271028037,0.210280374,0.065420561,0.0,0.0,0.716063028,2.263711821,0.673970564,0.468127677,32.72936567,0.629032993,0.462374882,0.247846236,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.041834727,0.042626916,0.068965517,0.0,3.58778988900331,11.17983785880241,9.477687630802407,0.0,0.0,0.11071865896909314,0.2886890861165132,0.25252716064709385,0.17461211457555112,32.99163028343758,0.21803893034835858,0.16801259237503072,0.06504991368014568,0.0,0.0,0.37025062784291923,0.7535836425653228,0.4386951298607926,0.40018382085441156,1.591223238048117,0.4169722213343392,0.40002619941063183,0.46248766924431606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.04899859011310085,0.05007768119984241,0.08964446971731337,0.0,15.201804919084164
1053,Twice,_Series_B,194,76,18500000,,217,0,0,1.115207373,0.67281106,0.419354839,0.142857143,92.82488479,0.35483871,0.142857143,0.092165899,0.0,0.0,3.073271733,5.254526085,0.79009701,0.433394379,34.68758354,0.712576894,0.433394379,0.289928807,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0659671,0.078001611,0.093023256,0.023255814,5.482434365428575,11.628723217940172,9.517168839334602,0.0,0.0,0.2687005396449357,0.33467247450739485,0.3085967893590519,0.12240289813140628,33.65806079461872,0.2693224496483392,0.12206632838603719,0.09143753446234419,0.0,0.0,0.5860235503672225,0.9419934363527348,0.48586342207695815,0.3742599118947615,1.59978764251225,0.45257847197501555,0.37792981100524725,0.600996008030113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.08476058735094062,0.10499594614050178,0.13273892794809172,0.025381071780085675,16.733281290048552
1054,Txteagle,_Series_A,26,44,8500000,Databases,174,141,83,0.316091954,0.620689655,0.695402299,0.873563218,113.9367816,0.666666667,0.862068966,0.706896552,0.25862069,0.0,2.453751337,5.391582777,1.109226471,1.420775639,27.84207161,1.08235097,1.411533121,0.493024898,0.439140444,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.045526376,0.071697972,0.032258065,0.064516129,3.37686189706243,8.90910617671009,8.903551180098935,5.753455418269405,4.62155950560639,0.17772451758966834,0.3218437196979428,0.43720876649356205,0.4264979718898612,39.069219586990336,0.4186009289012592,0.41900304688574397,0.6715321789448222,0.11996180339114705,0.0,0.5632036903743365,0.946687560524862,0.5930289522174556,0.9731283219584939,1.5660778095927113,0.5809770378759155,0.9923786827242543,1.678794551326998,0.3847950793109877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.05407984417156545,0.09418518490085365,0.03642859879010729,0.08243380121438167,15.955576721460545
1055,Typesafe,_Series_A,40,43,3000000,Consumer Lending,206,366,178,0.247572816,0.208737864,0.432038835,0.402912621,124.7718447,0.412621359,0.36407767,0.368932039,0.009708738,0.0,1.06008234,0.855468127,0.603035184,0.813178804,58.90845634,0.600516787,0.776779388,0.575775892,0.09829231,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.041661774,0.175351125,0.024096386,0.518072289,3.8166502625049583,8.80749448551846,9.370191832790177,7.060364497138587,5.450096803243316,0.1548971871468538,0.1604533784599255,0.3154443133423548,0.27289776599382715,41.7314601401381,0.30146204922281944,0.2530632333871906,0.358309328429561,0.009367385024821132,0.0,0.4414145471614976,0.48358893468939296,0.40714830443468475,0.6345790117008634,1.6674796805753687,0.40411479283974333,0.6212837828940787,2.3839203161647893,0.09509541743394992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.04876381393601968,0.34592197069471303,0.026382250399468746,3.936503978843682,14.914122846632385
1056,Typesafe,_Series_B,95,157,14000000,Consumer Lending,166,44,16,1.096385542,2.903614458,0.903614458,0.843373494,127.4096386,0.831325301,0.831325301,0.662650602,0.295180723,0.084337349,3.0395951,7.627882597,1.11859715,1.100764778,44.9622161,1.09897227,1.09897227,0.474235805,0.470564745,0.278733903,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.019022932,0.051737114,0.008474576,0.025423729,4.720723027751064,16.30704839227357,8.77622320773868,4.266334548586233,2.9104136700907977,0.26800994307899595,0.5052221476527273,0.5123976631049914,0.419341481991056,42.369243539175926,0.4786651063337703,0.4117972097472633,0.6312010939975592,0.12590423394267294,0.05782651478404186,0.5850050250277349,1.0036872057228148,0.5957710503235303,0.804422845724936,1.6351786479864685,0.5858549571045565,0.8199784546522934,1.5437860799426133,0.40898249248339735,0.21806471522085172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.020431863656274245,0.06293654080787542,0.008747857502505993,0.027975761428881814,16.454567887579532
1057,Unidesk,_Series_B,7,75,12000000,Health Care,176,67,40,0.039772727,0.426136364,0.607954545,0.630681818,112.7443182,0.585227273,0.619318182,0.443181818,0.022727273,0.0,0.195982374,0.824758918,0.792640663,1.087577434,27.59187192,0.766146539,1.088890177,0.509519764,0.149457895,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.033904089,0.06746746,0.0,0.114285714,2.111502714214265,11.55541055771576,8.934649011030691,4.7890650632430924,3.8469478743489716,0.03650000669560595,0.2618321249463239,0.40063303107131215,0.36007306006795425,38.77182756036137,0.3847523928868448,0.35314884412074704,0.42819993415836105,0.020921996956715514,0.0,0.15698043754050237,0.4735258657020856,0.48684022840049795,0.7970480173769792,1.5646157881731166,0.47392728618045715,0.8141125631140822,1.80452821611099,0.14225926384125984,0.0,0.0,0.0,0.010183980639600906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.0385277928593758,0.08719159102118305,0.0,0.17720135596166012,16.300417207752275
1058,Unidesk,_Series_C,17,75,9000000,Health Care,176,85,45,0.096590909,0.568181818,0.465909091,0.653409091,120.7159091,0.403409091,0.625,0.494318182,0.011363636,0.0,0.380660738,2.171479835,0.66674242,1.024996041,27.02758331,0.624993506,1.000714031,0.534492112,0.106295349,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.025183251,0.056901694,0.020408163,0.081632653,2.9525626903604674,11.55541055771576,8.934649011030691,5.092122177764963,3.9705148725837165,0.07901899124558497,0.30769144016574723,0.33322345437348766,0.36725555875971216,40.743079792876586,0.2964984384147719,0.35495831158384344,0.4759619537969934,0.010898124493857618,0.0,0.25578875213092495,0.7427101218012279,0.43558164888394074,0.7615424563865263,1.561245310376554,0.4151737108690507,0.7619050318796735,2.008416442545433,0.10257233305120744,0.0,0.0,0.0,0.010183980639600906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.027685916122102475,0.0706049874795577,0.022034667454188278,0.1114411772195931,16.012735135300492
1059,Unidesk,_Series_D,69,160,10250000,Health Care,206,144,67,0.334951456,0.936893204,0.747572816,0.72815534,111.868932,0.699029126,0.718446602,0.344660194,0.082524272,0.0,0.789838976,1.985532566,1.106243449,1.009169422,43.81610469,1.015345203,1.006490892,0.4764151,0.27583211,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.021269965,0.063074638,0.010204082,0.081632653,4.383765141601008,16.448321670046024,9.370191832790177,5.781452086719354,4.392257707382162,0.18312470605412262,0.3853649137313959,0.4575069506754526,0.3893385770574859,38.55293065545035,0.4312352710908886,0.3827016344548579,0.33531779298822134,0.062093204606417374,0.0,0.388412836579978,0.7189276816034113,0.5921518436388132,0.7524267438888436,1.631856467715648,0.5606371680020282,0.7653764714095714,1.559010050289649,0.2527754329794687,0.0,0.0,0.0,0.010183980639600906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06302392658787734,0.0230400657363343,0.08014556464167574,0.010601778052843304,0.1114411772195931,16.14278826354869
1060,Unigo,_Series_A,9,0,1000000,Marketplaces,175,48,17,0.051428571,0.0,1.491428571,0.182857143,104.5371429,1.48,0.177142857,0.794285714,0.097142857,0.102857143,0.221504039,0.0,1.545734105,0.49217189,27.52151808,1.545627872,0.488420933,0.432808827,0.297001988,0.304643861,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.017523297,0.074425384,0.027027027,0.081081081,2.3419395625823825,0.0,8.919135668174162,4.373122161154226,2.970747636624976,0.04606409074526649,0.0,0.6641412480448519,0.15058802999604987,36.699506041718415,0.6436961223833109,0.14620843985648244,0.7506500822557891,0.0698038719978956,0.06551499604938207,0.17287610833580472,0.0,0.7027912973879928,0.4178486244441344,1.5642011466221648,0.696683355324482,0.4196130234293972,1.2749632348655227,0.27053162268550157,0.23360918815135479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20486466516246088,0.0,0.0,0.0,0.018714942257701817,0.09880461296123691,0.029921227871899853,0.1104516591294949,13.815510557964274
1061,Unigo,_Series_B,10,73,1600000,Marketplaces,190,81,35,0.052631579,0.384210526,1.373684211,0.489473684,121.5473684,1.352631579,0.478947368,0.831578947,0.131578947,0.121052632,0.320991224,0.989234731,1.381028719,0.846652129,27.01607142,1.378930043,0.846454759,0.415382315,0.338925522,0.327050224,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.026662651,0.050837567,0.0,0.011627907,2.4405951676690076,11.407022263690635,9.144751287979009,5.030320109358323,3.707613556481355,0.04702459189335164,0.2457135211334581,0.6390172264408979,0.3096808506162551,40.946472775574854,0.6178225186657051,0.30316378750585127,0.7842037707904184,0.0852263308010377,0.07192697444347221,0.22761945905714165,0.5240927784252156,0.6652691306966164,0.6553933345526565,1.5611754697304785,0.65938038826077,0.6663643533450042,1.1729273406192444,0.30510633571821116,0.24656310601826598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.02947709237342479,0.0616293770131619,0.0,0.012145929802869044,14.28551418721001
1062,Unigo,_Series_C,87,71,100000,Marketplaces,196,147,76,0.443877551,0.362244898,1.290816327,0.515306122,101.7295918,1.198979592,0.510204082,0.25,0.051020408,0.0,1.003539002,0.886597102,1.927431491,1.229871958,44.29960169,1.896338977,1.225748525,0.445777914,0.220602856,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.037026052,0.060644333,0.025,0.075,4.627741690811183,11.256197654399054,9.231012963989976,5.808908790853926,4.527028338134458,0.20858503765974723,0.236707256362265,0.6199963769474386,0.3197171687711256,35.979864432694754,0.5830273254719736,0.3152479211400196,0.24493025479495717,0.04257420063219484,0.0,0.43179180940651063,0.4934832560973404,0.7761567441738547,0.8747666267030061,1.6332736529440803,0.7633026724069344,0.8920335998934033,1.3550336054113736,0.20546272688106437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.042578490899818945,0.07633980015564419,0.027465386654290106,0.09978907474431171,11.512925464970229
1063,UniversityNow,_Series_C,66,88,19000000,Security,189,328,150,0.349206349,0.465608466,0.793650794,0.830687831,121.0952381,0.756613757,0.761904762,0.698412698,0.232804233,0.105820106,0.687859697,0.948196651,1.389459525,1.28116887,31.73026994,1.373774566,1.163006271,0.471583592,0.423741025,0.308424254,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.02767645,0.04629003,0.0,0.021428571,4.3371589039614,12.466997525216556,9.130162827017822,6.9061789989347036,5.26277617985858,0.18698726244356578,0.2758359418922546,0.4745781825993227,0.4162524103443129,40.83592223248073,0.45267332447707154,0.3944257860265038,0.663813504901056,0.1149229953940578,0.06663088903318225,0.3627801779722295,0.5122081542229846,0.6672925262936199,0.9018281614276823,1.5865540347218139,0.6581575752097716,0.8567600628972062,1.525409567829056,0.37280726196301867,0.23582582727461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701693255053082,0.0,0.030715730195635647,0.0551478059100626,0.0,0.023225791055982038,16.759949537130716
1064,Unmetric,_Series_B,117,118,5500000,Social Media Monitoring,166,42,16,0.704819277,0.710843373,1.909638554,0.391566265,131.7289157,1.698795181,0.36746988,0.728915663,0.337349398,0.174698795,1.2322341,1.431507961,1.73317816,0.649233547,52.89972224,1.783662828,0.635249115,0.459256348,0.474235805,0.380858161,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.014718604,0.048659817,0.0,0.024,4.941691760324991,14.301051105363076,8.77622320773868,4.209543432916943,2.9104136700907977,0.24437404513476088,0.34334712831901143,0.7388759470573223,0.267680664671382,43.40536714505878,0.6829546890070999,0.2546860500421652,0.6915336510902929,0.1313751016679861,0.08587131453042664,0.46701910214971687,0.6286178450136817,0.740921977111052,0.5280378620337431,1.6551394126660874,0.7434249111111305,0.5255645534996727,1.442141591958125,0.4117845029614872,0.2759572743738417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.015554200507182089,0.058499232929434486,0.0,0.026267136076770017,15.520258650202699
1065,Untangle,_Series_B,1,0,8000000,,217,389,180,0.004608295,0.0,0.105990783,0.0,90.86175115,0.105990783,0.0,0.235023041,0.0,0.0,0.067884423,0.0,0.30853756,0.0,37.46281196,0.30853756,0.0,0.4249936,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.049424114,0.046124564,0.0,0.046511628,0.696685369967274,0.0,9.517168839334602,7.146538039731522,5.462353438967678,0.004561557339978947,0.0,0.09708680357969084,0.0,33.13765635740646,0.09675398670256258,0.0,0.23051987540284638,0.0,0.0,0.06255114878852273,0.0,0.24698808030618785,0.0,1.6107632011149855,0.24632152113529435,0.0,1.228430976032704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211235568238228,0.0,0.0,0.05959225695316391,0.05491590884958951,0.0,0.055458800309179546,15.89495209964411
